"t","type","k","id","Ta","To","To2","T"
15:28:41,"dci","25","06",23.73,26.19,21.99,24.612797
15:28:42,"dci","25","06",23.81,26.27,21.87,24.612803
15:28:43,"dci","25","06",23.81,26.15,22.25,24.612818
15:28:44,"dci","25","06",23.61,26.09,21.77,24.612843
15:28:45,"dci","25","06",23.77,26.25,21.63,24.612852
15:28:46,"dci","25","06",23.79,26.19,22.21,24.61287
15:28:47,"dci","25","06",23.71,26.09,21.53,24.612884
15:28:48,"dci","25","06",23.77,26.17,22.13,24.61289
15:28:49,"dci","25","06",23.77,26.15,22.05,24.612901
15:28:50,"dci","25","06",23.79,26.21,22.13,24.612915
15:28:51,"dci","25","06",23.59,26.21,21.69,24.612925
15:28:52,"dci","25","06",23.71,26.21,22.05,24.612932
15:28:53,"dci","25","06",23.79,26.27,22.19,24.612944
15:28:54,"dci","25","06",23.61,26.11,22.21,24.612957
15:28:55,"dci","25","06",23.79,26.25,22.13,24.612961
15:28:56,"dci","25","06",23.77,26.21,22.17,24.612967
15:28:57,"dci","25","06",23.79,26.21,22.17,24.612987
15:28:58,"dci","25","06",23.75,26.23,22.13,24.613
15:28:59,"dci","25","06",23.79,26.25,21.87,24.613016
15:29:00,"dci","25","06",23.77,26.27,22.43,24.613032
15:29:01,"dci","25","06",23.79,26.19,22.19,24.613048
15:29:02,"dci","25","06",23.79,26.21,22.07,24.61305
15:29:03,"dci","25","06",23.79,26.27,22.19,24.613063
15:29:04,"dci","25","06",23.81,26.23,22.27,24.613073
15:29:05,"dci","25","06",23.77,26.23,22.15,24.613074
15:29:06,"dci","25","06",23.77,26.15,22.23,24.613083
15:29:07,"dci","25","06",23.77,26.31,22.39,24.613088
15:29:08,"dci","25","06",23.81,26.23,22.23,24.613095
15:29:09,"dci","25","06",23.73,26.21,22.43,24.613101
15:29:10,"dci","25","06",23.75,26.23,22.87,24.6131
15:29:11,"dci","25","06",23.77,26.23,22.61,24.613102
15:29:12,"dci","25","06",23.81,26.27,22.57,24.613105
15:29:13,"dci","25","06",23.79,26.27,22.57,24.613104
15:29:14,"dci","25","06",23.63,26.07,22.29,24.613105
15:29:15,"dci","25","06",23.75,26.21,22.63,24.613102
15:29:16,"dci","25","06",23.77,26.21,22.49,24.613093
15:29:17,"dci","25","06",23.77,26.29,22.09,24.613082
15:29:18,"dci","25","06",23.79,26.25,22.81,24.613082
15:29:19,"dci","25","06",23.73,26.03,22.75,24.613071
15:29:20,"dci","25","06",23.77,26.29,23.11,24.61305
15:29:21,"dci","25","06",23.79,26.25,22.81,24.613025
15:29:22,"dci","25","06",23.77,26.25,22.51,24.613016
15:29:23,"dci","25","06",23.81,26.19,22.65,24.613001
15:29:24,"dci","25","06",23.79,26.23,22.39,24.612987
15:29:26,"dci","25","06",23.77,26.21,22.37,24.612958
15:29:28,"dci","25","06",23.57,25.93,22.41,24.612894
15:29:30,"dci","25","06",23.81,26.27,22.93,24.612834
15:29:31,"dci","25","06",23.77,26.15,23.35,24.612805
15:29:33,"dci","25","06",23.73,26.17,22.83,24.612747
15:29:34,"dci","25","06",23.77,26.19,23.33,24.612714
15:29:35,"dci","25","06",23.77,26.21,22.43,24.61269
15:29:36,"dci","25","06",23.77,26.23,22.91,24.612643
15:29:37,"dci","25","06",23.77,26.21,22.53,24.612605
15:29:38,"dci","25","06",23.79,26.27,22.53,24.612563
15:29:39,"dci","25","06",23.77,26.23,22.53,24.612524
15:29:40,"dci","25","06",23.75,26.13,22.93,24.612484
15:29:41,"dci","25","06",23.77,26.21,22.55,24.612443
15:29:42,"dci","25","06",23.77,26.25,22.49,24.612405
15:29:43,"dci","25","06",23.75,26.25,22.61,24.612356
15:29:44,"dci","25","06",23.81,26.23,22.67,24.612296
15:29:45,"dci","25","06",23.81,26.19,22.63,24.61225
